SecurityLogID,Timestamp,ScreeningResult,TicketID
SE37940,2025-11-21 09:05:48.670617,Clear,TI37940
SE37941,2025-11-21 09:05:48.670617,Clear,TI37941
SE37942,2025-11-21 09:05:48.670617,Clear,TI37942
SE37943,2025-11-21 09:05:48.670617,Clear,TI37943
SE37944,2025-11-21 11:05:48.670617,Clear,TI37944
SE37945,2025-11-21 09:05:48.670617,Clear,TI37945
SE37946,2025-11-21 09:05:48.670617,Clear,TI37946
SE37947,2025-11-21 11:05:48.670617,Clear,TI37947
SE37948,2025-11-21 11:05:48.670617,Clear,TI37948
SE37949,2025-11-21 11:05:48.670617,Clear,TI37949
SE37950,2025-11-21 11:05:48.670617,Clear,TI37950
SE37951,2025-11-21 10:05:48.670617,Clear,TI37951
SE37952,2025-11-21 09:05:48.670617,Clear,TI37952
SE37953,2025-11-21 09:05:48.670617,Flagged,TI37953
SE37954,2025-11-21 11:05:48.670617,Clear,TI37954
SE37955,2025-11-21 10:05:48.670617,Clear,TI37955
SE37956,2025-11-21 11:05:48.670617,Clear,TI37956
SE37957,2025-11-21 11:05:48.670617,Clear,TI37957
SE37958,2025-11-21 11:05:48.670617,Clear,TI37958
SE37959,2025-11-21 09:05:48.670617,Clear,TI37959
SE37960,2025-11-21 10:05:48.670617,Clear,TI37960
SE37961,2025-11-21 10:05:48.670617,Clear,TI37961
SE37962,2025-11-21 11:05:48.670617,Clear,TI37962
SE37963,2025-11-21 09:05:48.670617,Clear,TI37963
SE37964,2025-11-21 09:05:48.670617,Clear,TI37964
SE37965,2025-11-21 09:05:48.670617,Clear,TI37965
SE37966,2025-11-21 10:05:48.670617,Clear,TI37966
SE37967,2025-11-21 11:05:48.670617,Clear,TI37967
SE37968,2025-11-21 11:05:48.670617,Clear,TI37968
SE37969,2025-11-21 11:05:48.670617,Clear,TI37969
SE37970,2025-11-21 10:05:48.670617,Clear,TI37970
SE37971,2025-11-21 11:05:48.670617,Clear,TI37971
SE37972,2025-11-21 11:05:48.670617,Flagged,TI37972
SE37973,2025-11-21 10:05:48.670617,Clear,TI37973
SE37974,2025-11-21 09:05:48.670617,Clear,TI37974
SE37975,2025-11-21 10:05:48.670617,Clear,TI37975
SE37976,2025-11-21 11:05:48.670617,Clear,TI37976
SE37977,2025-11-21 10:05:48.670617,Clear,TI37977
SE37978,2025-11-21 11:05:48.670617,Clear,TI37978
SE37979,2025-11-21 10:05:48.670617,Clear,TI37979
SE37980,2025-11-21 11:05:48.670617,Clear,TI37980
SE37981,2025-11-21 09:05:48.670617,Clear,TI37981
SE37982,2025-11-21 11:05:48.670617,Clear,TI37982
SE37983,2025-11-21 09:05:48.670617,Clear,TI37983
SE37984,2025-11-21 10:05:48.670617,Clear,TI37984
SE37985,2025-11-21 09:05:48.670617,Clear,TI37985
SE37986,2025-11-21 10:05:48.670617,Clear,TI37986
SE37987,2025-11-21 11:05:48.670617,Clear,TI37987
SE37988,2025-11-21 11:05:48.670617,Clear,TI37988
SE37989,2025-11-21 09:05:48.670617,Clear,TI37989
SE37990,2025-11-21 11:05:48.670617,Clear,TI37990
SE37991,2025-11-21 11:05:48.670617,Clear,TI37991
SE37992,2025-11-21 11:05:48.670617,Clear,TI37992
SE37993,2025-11-21 11:05:48.670617,Clear,TI37993
SE37994,2025-11-21 11:05:48.670617,Clear,TI37994
SE37995,2025-11-21 09:05:48.670617,Clear,TI37995
SE37996,2025-11-21 09:05:48.670617,Clear,TI37996
SE37997,2025-11-21 10:05:48.670617,Flagged,TI37997
SE37998,2025-11-21 11:05:48.670617,Clear,TI37998
SE37999,2025-11-21 11:05:48.670617,Clear,TI37999
SE38000,2025-11-21 10:05:48.670617,Clear,TI38000
SE38001,2025-11-21 11:05:48.670617,Clear,TI38001
SE38002,2025-11-21 09:05:48.670617,Clear,TI38002
SE38003,2025-11-21 10:05:48.670617,Clear,TI38003
SE38004,2025-11-21 10:05:48.670617,Clear,TI38004
SE38005,2025-11-21 09:05:48.670617,Clear,TI38005
SE38006,2025-11-21 11:05:48.670617,Clear,TI38006
SE38007,2025-11-21 10:05:48.670617,Clear,TI38007
SE38008,2025-11-21 09:05:48.670617,Clear,TI38008
SE38009,2025-11-21 09:05:48.670617,Clear,TI38009
SE38010,2025-11-21 11:05:48.670617,Clear,TI38010
SE38011,2025-11-21 10:05:48.670617,Clear,TI38011
SE38012,2025-11-21 09:05:48.670617,Flagged,TI38012
SE38013,2025-11-21 10:05:48.670617,Flagged,TI38013
SE38014,2025-11-21 10:05:48.670617,Clear,TI38014
SE38015,2025-11-21 11:05:48.670617,Clear,TI38015
SE38016,2025-11-21 11:05:48.670617,Clear,TI38016
SE38017,2025-11-21 10:05:48.670617,Clear,TI38017
SE38018,2025-11-21 11:05:48.670617,Clear,TI38018
SE38019,2025-11-21 10:05:48.670617,Clear,TI38019
SE38020,2025-11-21 11:05:48.670617,Clear,TI38020
SE38021,2025-11-21 11:05:48.670617,Clear,TI38021
SE38022,2025-11-21 11:05:48.670617,Clear,TI38022
SE38023,2025-11-21 11:05:48.670617,Clear,TI38023
SE38024,2025-11-21 10:05:48.670617,Clear,TI38024
SE38025,2025-11-21 09:05:48.670617,Clear,TI38025
SE38026,2025-11-21 11:05:48.670617,Clear,TI38026
SE38027,2025-11-21 11:05:48.670617,Clear,TI38027
SE38028,2025-11-21 09:05:48.670617,Clear,TI38028
SE38029,2025-11-21 09:05:48.670617,Clear,TI38029
SE38030,2025-11-21 11:05:48.670617,Clear,TI38030
SE38031,2025-11-21 10:05:48.670617,Clear,TI38031
SE38032,2025-11-21 09:05:48.670617,Clear,TI38032
SE38033,2025-11-21 09:05:48.670617,Clear,TI38033
SE38034,2025-11-21 11:05:48.670617,Clear,TI38034
SE38035,2025-11-21 11:05:48.670617,Clear,TI38035
SE38036,2025-11-21 10:05:48.670617,Clear,TI38036
SE38037,2025-11-21 11:05:48.670617,Flagged,TI38037
SE38038,2025-11-21 10:05:48.670617,Clear,TI38038
SE38039,2025-11-21 11:05:48.670617,Clear,TI38039
SE38040,2025-11-21 10:05:48.670617,Clear,TI38040
SE38041,2025-11-21 09:05:48.670617,Clear,TI38041
SE38042,2025-11-21 10:05:48.670617,Clear,TI38042
SE38043,2025-11-21 10:05:48.670617,Clear,TI38043
SE38044,2025-11-21 11:05:48.670617,Clear,TI38044
SE38045,2025-11-21 11:05:48.670617,Flagged,TI38045
SE38046,2025-11-21 10:05:48.670617,Clear,TI38046
SE38047,2025-11-21 09:05:48.670617,Clear,TI38047
SE38048,2025-11-21 10:05:48.670617,Clear,TI38048
SE38049,2025-11-21 09:05:48.670617,Clear,TI38049
SE38050,2025-11-21 11:05:48.670617,Clear,TI38050
SE38051,2025-11-21 11:05:48.670617,Clear,TI38051
SE38052,2025-11-21 10:05:48.670617,Clear,TI38052
SE38053,2025-11-21 09:05:48.670617,Clear,TI38053
SE38054,2025-11-21 09:05:48.670617,Flagged,TI38054
SE38055,2025-11-21 09:05:48.670617,Clear,TI38055
SE38056,2025-11-21 10:05:48.670617,Clear,TI38056
SE38057,2025-11-21 10:05:48.670617,Clear,TI38057
SE38058,2025-11-21 11:05:48.670617,Clear,TI38058
SE38059,2025-11-21 11:05:48.670617,Clear,TI38059
SE38060,2025-11-21 10:05:48.670617,Clear,TI38060
SE38061,2025-11-21 09:05:48.670617,Flagged,TI38061
SE38062,2025-11-21 11:05:48.670617,Flagged,TI38062
SE38063,2025-11-21 10:05:48.670617,Clear,TI38063
SE38064,2025-11-21 10:05:48.670617,Clear,TI38064
SE38065,2025-11-21 10:05:48.670617,Clear,TI38065
SE38066,2025-11-21 11:05:48.670617,Clear,TI38066
SE38067,2025-11-21 09:05:48.670617,Clear,TI38067
SE38068,2025-11-21 11:05:48.670617,Clear,TI38068
SE38069,2025-11-21 11:05:48.670617,Clear,TI38069
SE38070,2025-11-21 11:05:48.670617,Clear,TI38070
SE38071,2025-11-21 10:05:48.670617,Clear,TI38071
SE38072,2025-11-21 10:05:48.670617,Clear,TI38072
SE38073,2025-11-21 11:05:48.670617,Clear,TI38073
SE38074,2025-11-21 09:05:48.670617,Clear,TI38074
SE38075,2025-11-21 10:05:48.670617,Clear,TI38075
SE38076,2025-11-21 10:05:48.670617,Clear,TI38076
SE38077,2025-11-21 09:05:48.670617,Clear,TI38077
SE38078,2025-11-21 09:05:48.670617,Flagged,TI38078
SE38079,2025-11-21 10:05:48.670617,Flagged,TI38079
SE38080,2025-11-21 10:05:48.670617,Clear,TI38080
SE38081,2025-11-21 09:05:48.670617,Clear,TI38081
SE38082,2025-11-21 09:05:48.670617,Clear,TI38082
SE38083,2025-11-21 10:05:48.670617,Clear,TI38083
SE38084,2025-11-21 10:05:48.670617,Clear,TI38084
SE38085,2025-11-21 11:05:48.670617,Clear,TI38085
SE38086,2025-11-21 10:05:48.670617,Clear,TI38086
SE38087,2025-11-21 09:05:48.670617,Clear,TI38087
SE38088,2025-11-21 11:05:48.670617,Flagged,TI38088
SE38089,2025-11-21 10:05:48.670617,Confiscated,TI38089
SE38090,2025-11-21 09:05:48.670617,Clear,TI38090
SE38091,2025-11-21 09:05:48.670617,Clear,TI38091
SE38092,2025-11-21 11:05:48.670617,Clear,TI38092
SE38093,2025-11-21 09:05:48.670617,Clear,TI38093
SE38094,2025-11-21 11:05:48.670617,Clear,TI38094
SE38095,2025-11-21 11:05:48.670617,Clear,TI38095
SE38096,2025-11-21 10:05:48.670617,Clear,TI38096
SE38097,2025-11-21 10:05:48.670617,Clear,TI38097
SE38098,2025-11-21 09:05:48.670617,Clear,TI38098
SE38099,2025-11-21 11:05:48.670617,Clear,TI38099
SE38100,2025-11-21 09:05:48.670617,Clear,TI38100
SE38101,2025-11-21 09:05:48.670617,Clear,TI38101
SE38102,2025-11-21 09:05:48.670617,Clear,TI38102
SE38103,2025-11-21 10:05:48.670617,Clear,TI38103
SE38104,2025-11-21 09:05:48.670617,Clear,TI38104
SE38105,2025-11-21 09:05:48.670617,Clear,TI38105
SE38106,2025-11-21 11:05:48.670617,Clear,TI38106
SE38107,2025-11-21 10:05:48.670617,Clear,TI38107
SE38108,2025-11-21 11:05:48.670617,Clear,TI38108
SE38109,2025-11-21 11:05:48.670617,Clear,TI38109
SE38110,2025-11-21 11:05:48.670617,Clear,TI38110
SE38111,2025-11-21 11:05:48.670617,Clear,TI38111
SE38112,2025-11-21 11:05:48.670617,Clear,TI38112
SE38113,2025-11-21 09:05:48.670617,Clear,TI38113
SE38114,2025-11-21 09:05:48.670617,Clear,TI38114
SE38115,2025-11-21 11:05:48.670617,Clear,TI38115
SE38116,2025-11-21 10:05:48.670617,Clear,TI38116
SE38117,2025-11-21 09:05:48.670617,Clear,TI38117
SE38118,2025-11-21 11:05:48.670617,Flagged,TI38118
SE38119,2025-11-21 10:05:48.670617,Clear,TI38119
SE38120,2025-11-21 10:05:48.670617,Clear,TI38120
SE38121,2025-11-21 10:05:48.670617,Clear,TI38121
SE38122,2025-11-21 10:05:48.670617,Flagged,TI38122
SE38123,2025-11-21 10:05:48.670617,Clear,TI38123
SE38124,2025-11-21 09:05:48.670617,Clear,TI38124
SE38125,2025-11-21 11:05:48.670617,Clear,TI38125
SE38126,2025-11-21 09:05:48.670617,Clear,TI38126
SE38127,2025-11-21 09:05:48.670617,Clear,TI38127
SE38128,2025-11-21 09:05:48.670617,Clear,TI38128
SE38129,2025-11-21 11:05:48.670617,Clear,TI38129
SE38130,2025-11-21 09:05:48.670617,Clear,TI38130
SE38131,2025-11-21 09:05:48.670617,Clear,TI38131
SE38132,2025-11-21 09:05:48.670617,Clear,TI38132
SE38133,2025-11-21 09:05:48.670617,Clear,TI38133
SE38134,2025-11-21 09:05:48.670617,Clear,TI38134
SE38135,2025-11-21 11:05:48.670617,Clear,TI38135
SE38136,2025-11-21 09:05:48.670617,Clear,TI38136
SE38137,2025-11-21 10:05:48.670617,Clear,TI38137
SE38138,2025-11-21 11:05:48.670617,Clear,TI38138
SE38139,2025-11-21 11:05:48.670617,Clear,TI38139
SE38140,2025-11-21 10:05:48.670617,Clear,TI38140
SE38141,2025-11-21 09:05:48.670617,Clear,TI38141
SE38142,2025-11-21 09:05:48.670617,Clear,TI38142
SE38143,2025-11-21 11:05:48.670617,Clear,TI38143
SE38144,2025-11-21 11:05:48.670617,Clear,TI38144
SE38145,2025-11-21 09:05:48.670617,Flagged,TI38145
SE38146,2025-11-21 10:05:48.670617,Clear,TI38146
SE38147,2025-11-21 11:05:48.670617,Flagged,TI38147
SE38148,2025-11-21 10:05:48.670617,Clear,TI38148
SE38149,2025-11-21 10:05:48.670617,Clear,TI38149
SE38150,2025-11-21 11:05:48.670617,Clear,TI38150
SE38151,2025-11-21 09:05:48.670617,Clear,TI38151
SE38152,2025-11-21 09:05:48.670617,Clear,TI38152
SE38153,2025-11-21 11:05:48.670617,Clear,TI38153
SE38154,2025-11-21 09:05:48.670617,Clear,TI38154
SE38155,2025-11-21 10:05:48.670617,Clear,TI38155
SE38156,2025-11-21 10:05:48.670617,Clear,TI38156
SE38157,2025-11-21 11:05:48.670617,Clear,TI38157
SE38158,2025-11-21 11:05:48.670617,Flagged,TI38158
SE38159,2025-11-21 09:05:48.670617,Clear,TI38159
SE38160,2025-11-21 09:05:48.670617,Clear,TI38160
SE38161,2025-11-21 11:05:48.670617,Clear,TI38161
SE38162,2025-11-21 10:05:48.670617,Clear,TI38162
SE38163,2025-11-21 11:05:48.670617,Confiscated,TI38163
SE38164,2025-11-21 10:05:48.670617,Clear,TI38164
SE38165,2025-11-21 10:05:48.670617,Clear,TI38165
SE38166,2025-11-21 10:05:48.670617,Clear,TI38166
SE38167,2025-11-21 09:05:48.670617,Clear,TI38167
SE38168,2025-11-21 10:05:48.670617,Confiscated,TI38168
SE38169,2025-11-21 10:13:48.670617,Clear,TI38169
SE38170,2025-11-21 10:13:48.670617,Clear,TI38170
SE38171,2025-11-21 10:13:48.670617,Clear,TI38171
SE38172,2025-11-21 10:13:48.670617,Clear,TI38172
SE38173,2025-11-21 10:13:48.670617,Clear,TI38173
SE38174,2025-11-21 09:13:48.670617,Clear,TI38174
SE38175,2025-11-21 09:13:48.670617,Clear,TI38175
SE38176,2025-11-21 11:13:48.670617,Clear,TI38176
SE38177,2025-11-21 09:13:48.670617,Clear,TI38177
SE38178,2025-11-21 10:13:48.670617,Clear,TI38178
SE38179,2025-11-21 09:13:48.670617,Clear,TI38179
SE38180,2025-11-21 11:13:48.670617,Clear,TI38180
SE38181,2025-11-21 11:13:48.670617,Flagged,TI38181
SE38182,2025-11-21 10:13:48.670617,Clear,TI38182
SE38183,2025-11-21 10:13:48.670617,Clear,TI38183
SE38184,2025-11-21 09:13:48.670617,Clear,TI38184
SE38185,2025-11-21 09:13:48.670617,Clear,TI38185
SE38186,2025-11-21 10:13:48.670617,Flagged,TI38186
SE38187,2025-11-21 10:13:48.670617,Clear,TI38187
SE38188,2025-11-21 09:13:48.670617,Clear,TI38188
SE38189,2025-11-21 10:13:48.670617,Clear,TI38189
SE38190,2025-11-21 10:13:48.670617,Clear,TI38190
SE38191,2025-11-21 09:13:48.670617,Clear,TI38191
SE38192,2025-11-21 09:13:48.670617,Clear,TI38192
SE38193,2025-11-21 10:13:48.670617,Clear,TI38193
SE38194,2025-11-21 10:13:48.670617,Clear,TI38194
SE38195,2025-11-21 10:13:48.670617,Clear,TI38195
SE38196,2025-11-21 09:13:48.670617,Clear,TI38196
SE38197,2025-11-21 10:13:48.670617,Flagged,TI38197
SE38198,2025-11-21 09:13:48.670617,Clear,TI38198
SE38199,2025-11-21 11:13:48.670617,Clear,TI38199
SE38200,2025-11-21 10:13:48.670617,Clear,TI38200
SE38201,2025-11-21 09:13:48.670617,Clear,TI38201
SE38202,2025-11-21 11:13:48.670617,Clear,TI38202
SE38203,2025-11-21 10:13:48.670617,Clear,TI38203
SE38204,2025-11-21 09:13:48.670617,Clear,TI38204
SE38205,2025-11-21 09:13:48.670617,Clear,TI38205
SE38206,2025-11-21 09:13:48.670617,Flagged,TI38206
SE38207,2025-11-21 09:13:48.670617,Clear,TI38207
SE38208,2025-11-21 09:13:48.670617,Clear,TI38208
SE38209,2025-11-21 11:13:48.670617,Clear,TI38209
SE38210,2025-11-21 09:13:48.670617,Clear,TI38210
SE38211,2025-11-21 11:13:48.670617,Clear,TI38211
SE38212,2025-11-21 11:13:48.670617,Flagged,TI38212
SE38213,2025-11-21 11:13:48.670617,Clear,TI38213
SE38214,2025-11-21 09:13:48.670617,Clear,TI38214
SE38215,2025-11-21 11:13:48.670617,Clear,TI38215
SE38216,2025-11-21 09:13:48.670617,Clear,TI38216
SE38217,2025-11-21 11:13:48.670617,Clear,TI38217
SE38218,2025-11-21 10:13:48.670617,Confiscated,TI38218
SE38219,2025-11-21 11:13:48.670617,Clear,TI38219
SE38220,2025-11-21 09:13:48.670617,Clear,TI38220
SE38221,2025-11-21 11:13:48.670617,Clear,TI38221
SE38222,2025-11-21 09:13:48.670617,Clear,TI38222
SE38223,2025-11-21 11:13:48.670617,Clear,TI38223
SE38224,2025-11-21 10:13:48.670617,Clear,TI38224
SE38225,2025-11-21 10:13:48.670617,Clear,TI38225
SE38226,2025-11-21 09:13:48.670617,Clear,TI38226
SE38227,2025-11-21 11:13:48.670617,Clear,TI38227
SE38228,2025-11-21 10:13:48.670617,Confiscated,TI38228
SE38229,2025-11-21 10:13:48.670617,Clear,TI38229
SE38230,2025-11-21 11:13:48.670617,Clear,TI38230
SE38231,2025-11-21 11:13:48.670617,Clear,TI38231
SE38232,2025-11-21 11:13:48.670617,Clear,TI38232
SE38233,2025-11-21 09:13:48.670617,Clear,TI38233
SE38234,2025-11-21 10:13:48.670617,Clear,TI38234
SE38235,2025-11-21 09:13:48.670617,Clear,TI38235
SE38236,2025-11-21 10:13:48.670617,Clear,TI38236
SE38237,2025-11-21 09:13:48.670617,Flagged,TI38237
SE38238,2025-11-21 11:13:48.670617,Clear,TI38238
SE38239,2025-11-21 10:13:48.670617,Clear,TI38239
SE38240,2025-11-21 09:13:48.670617,Clear,TI38240
SE38241,2025-11-21 11:13:48.670617,Clear,TI38241
SE38242,2025-11-21 11:13:48.670617,Clear,TI38242
SE38243,2025-11-21 10:13:48.670617,Clear,TI38243
SE38244,2025-11-21 09:13:48.670617,Clear,TI38244
SE38245,2025-11-21 11:13:48.670617,Clear,TI38245
SE38246,2025-11-21 11:13:48.670617,Flagged,TI38246
SE38247,2025-11-21 09:13:48.670617,Clear,TI38247
SE38248,2025-11-21 11:13:48.670617,Clear,TI38248
SE38249,2025-11-21 09:13:48.670617,Clear,TI38249
SE38250,2025-11-21 11:13:48.670617,Clear,TI38250
SE38251,2025-11-21 09:13:48.670617,Clear,TI38251
SE38252,2025-11-21 09:13:48.670617,Clear,TI38252
SE38253,2025-11-21 10:13:48.670617,Clear,TI38253
SE38254,2025-11-21 11:13:48.670617,Flagged,TI38254
SE38255,2025-11-21 09:13:48.670617,Clear,TI38255
SE38256,2025-11-21 10:13:48.670617,Confiscated,TI38256
SE38257,2025-11-21 11:13:48.670617,Clear,TI38257
SE38258,2025-11-21 09:13:48.670617,Clear,TI38258
SE38259,2025-11-21 11:13:48.670617,Clear,TI38259
SE38260,2025-11-21 11:13:48.670617,Clear,TI38260
SE38261,2025-11-21 10:13:48.670617,Confiscated,TI38261
SE38262,2025-11-21 11:13:48.670617,Clear,TI38262
SE38263,2025-11-21 11:13:48.670617,Clear,TI38263
SE38264,2025-11-21 11:13:48.670617,Clear,TI38264
SE38265,2025-11-21 10:13:48.670617,Clear,TI38265
SE38266,2025-11-21 11:13:48.670617,Clear,TI38266
SE38267,2025-11-21 10:13:48.670617,Clear,TI38267
SE38268,2025-11-21 11:13:48.670617,Clear,TI38268
SE38269,2025-11-21 10:13:48.670617,Clear,TI38269
SE38270,2025-11-21 10:13:48.670617,Clear,TI38270
SE38271,2025-11-21 11:13:48.670617,Clear,TI38271
SE38272,2025-11-21 11:13:48.670617,Clear,TI38272
SE38273,2025-11-21 10:13:48.670617,Clear,TI38273
SE38274,2025-11-21 09:13:48.670617,Clear,TI38274
SE38275,2025-11-21 09:13:48.670617,Clear,TI38275
SE38276,2025-11-21 11:13:48.670617,Flagged,TI38276
SE38277,2025-11-21 10:13:48.670617,Clear,TI38277
SE38278,2025-11-21 09:13:48.670617,Clear,TI38278
SE38279,2025-11-21 10:13:48.670617,Clear,TI38279
SE38280,2025-11-21 09:13:48.670617,Clear,TI38280
SE38281,2025-11-21 10:13:48.670617,Clear,TI38281
SE38282,2025-11-21 11:13:48.670617,Clear,TI38282
SE38283,2025-11-21 11:13:48.670617,Clear,TI38283
SE38284,2025-11-21 11:13:48.670617,Flagged,TI38284
SE38285,2025-11-21 10:13:48.670617,Clear,TI38285
SE38286,2025-11-21 09:13:48.670617,Clear,TI38286
SE38287,2025-11-21 10:13:48.670617,Clear,TI38287
SE38288,2025-11-21 11:13:48.670617,Clear,TI38288
SE38289,2025-11-21 10:13:48.670617,Clear,TI38289
SE38290,2025-11-21 11:13:48.670617,Flagged,TI38290
SE38291,2025-11-21 09:13:48.670617,Clear,TI38291
SE38292,2025-11-21 10:13:48.670617,Clear,TI38292
SE38293,2025-11-21 11:13:48.670617,Clear,TI38293
SE38294,2025-11-21 10:13:48.670617,Clear,TI38294
SE38295,2025-11-21 11:13:48.670617,Clear,TI38295
SE38296,2025-11-21 09:13:48.670617,Clear,TI38296
SE38297,2025-11-21 11:13:48.670617,Flagged,TI38297
SE38298,2025-11-21 11:13:48.670617,Clear,TI38298
SE38299,2025-11-21 11:13:48.670617,Clear,TI38299
SE38300,2025-11-21 11:13:48.670617,Clear,TI38300
SE38301,2025-11-21 11:13:48.670617,Clear,TI38301
SE38302,2025-11-21 11:13:48.670617,Clear,TI38302
SE38303,2025-11-21 11:13:48.670617,Clear,TI38303
SE38304,2025-11-21 10:13:48.670617,Clear,TI38304
SE38305,2025-11-21 10:13:48.670617,Clear,TI38305
SE38306,2025-11-21 11:13:48.670617,Clear,TI38306
SE38307,2025-11-21 10:13:48.670617,Clear,TI38307
SE38308,2025-11-21 09:13:48.670617,Clear,TI38308
SE38309,2025-11-21 09:13:48.670617,Clear,TI38309
SE38310,2025-11-21 11:13:48.670617,Clear,TI38310
SE38311,2025-11-21 10:13:48.670617,Clear,TI38311
SE38312,2025-11-21 09:13:48.670617,Clear,TI38312
SE38313,2025-11-21 11:13:48.670617,Confiscated,TI38313
SE38314,2025-11-21 10:13:48.670617,Clear,TI38314
SE38315,2025-11-21 11:13:48.670617,Clear,TI38315
SE38316,2025-11-21 11:13:48.670617,Clear,TI38316
SE38317,2025-11-21 09:13:48.670617,Clear,TI38317
SE38318,2025-11-21 10:13:48.670617,Clear,TI38318
SE38319,2025-11-21 10:13:48.670617,Clear,TI38319
SE38320,2025-11-21 10:13:48.670617,Clear,TI38320
SE38321,2025-11-21 10:13:48.670617,Clear,TI38321
SE38322,2025-11-21 10:13:48.670617,Clear,TI38322
SE38323,2025-11-21 09:13:48.670617,Clear,TI38323
SE38324,2025-11-21 09:13:48.670617,Clear,TI38324
SE38325,2025-11-21 10:13:48.670617,Clear,TI38325
SE38326,2025-11-21 10:13:48.670617,Clear,TI38326
SE38327,2025-11-21 09:13:48.670617,Clear,TI38327
SE38328,2025-11-21 11:13:48.670617,Clear,TI38328
SE38329,2025-11-21 10:13:48.670617,Clear,TI38329
SE38330,2025-11-21 09:13:48.670617,Clear,TI38330
SE38331,2025-11-21 10:13:48.670617,Flagged,TI38331
SE38332,2025-11-21 09:13:48.670617,Clear,TI38332
SE38333,2025-11-21 11:13:48.670617,Flagged,TI38333
SE38334,2025-11-21 09:13:48.670617,Clear,TI38334
SE38335,2025-11-21 09:13:48.670617,Clear,TI38335
SE38336,2025-11-21 11:13:48.670617,Clear,TI38336
SE38337,2025-11-21 10:13:48.670617,Clear,TI38337
SE38338,2025-11-21 09:13:48.670617,Clear,TI38338
SE38339,2025-11-21 10:13:48.670617,Clear,TI38339
SE38340,2025-11-21 10:13:48.670617,Clear,TI38340
SE38341,2025-11-21 10:13:48.670617,Clear,TI38341
SE38342,2025-11-21 11:13:48.670617,Flagged,TI38342
SE38343,2025-11-21 10:13:48.670617,Clear,TI38343
SE38344,2025-11-21 09:13:48.670617,Clear,TI38344
SE38345,2025-11-21 10:13:48.670617,Clear,TI38345
SE38346,2025-11-21 09:13:48.670617,Clear,TI38346
SE38347,2025-11-21 09:13:48.670617,Clear,TI38347
SE38348,2025-11-21 11:13:48.670617,Flagged,TI38348
SE38349,2025-11-21 09:13:48.670617,Clear,TI38349
SE38350,2025-11-21 11:13:48.670617,Clear,TI38350
SE38351,2025-11-21 09:13:48.670617,Clear,TI38351
SE38352,2025-11-21 09:13:48.670617,Clear,TI38352
SE38353,2025-11-21 11:13:48.670617,Clear,TI38353
SE38354,2025-11-21 11:13:48.670617,Clear,TI38354
SE38355,2025-11-21 10:13:48.670617,Clear,TI38355
SE38356,2025-11-21 11:13:48.670617,Clear,TI38356
SE38357,2025-11-21 10:13:48.670617,Clear,TI38357
SE38358,2025-11-21 09:13:48.670617,Clear,TI38358
SE38359,2025-11-21 10:13:48.670617,Clear,TI38359
SE38360,2025-11-21 09:13:48.670617,Clear,TI38360
SE38361,2025-11-21 10:13:48.670617,Clear,TI38361
SE38362,2025-11-21 09:13:48.670617,Clear,TI38362
SE38363,2025-11-21 10:13:48.670617,Clear,TI38363
SE38364,2025-11-21 11:13:48.670617,Clear,TI38364
SE38365,2025-11-21 10:13:48.670617,Clear,TI38365
SE38366,2025-11-21 09:13:48.670617,Clear,TI38366
SE38367,2025-11-21 11:13:48.670617,Clear,TI38367
SE38368,2025-11-21 10:13:48.670617,Clear,TI38368
SE38369,2025-11-21 09:13:48.670617,Clear,TI38369
SE38370,2025-11-21 10:13:48.670617,Clear,TI38370
SE38371,2025-11-21 11:13:48.670617,Clear,TI38371
SE38372,2025-11-21 09:13:48.670617,Clear,TI38372
SE38373,2025-11-21 11:13:48.670617,Clear,TI38373
SE38374,2025-11-21 11:13:48.670617,Clear,TI38374
SE38375,2025-11-21 09:13:48.670617,Clear,TI38375
SE38376,2025-11-21 10:13:48.670617,Clear,TI38376
SE38377,2025-11-21 11:13:48.670617,Clear,TI38377
SE38378,2025-11-21 10:13:48.670617,Flagged,TI38378
SE38379,2025-11-21 11:13:48.670617,Clear,TI38379
SE38380,2025-11-21 11:13:48.670617,Clear,TI38380
SE38381,2025-11-21 10:13:48.670617,Clear,TI38381
SE38382,2025-11-21 09:13:48.670617,Clear,TI38382
SE38383,2025-11-21 10:13:48.670617,Clear,TI38383
SE38384,2025-11-21 11:13:48.670617,Clear,TI38384
SE38385,2025-11-21 10:13:48.670617,Clear,TI38385
SE38386,2025-11-21 10:13:48.670617,Clear,TI38386
SE38387,2025-11-21 11:13:48.670617,Clear,TI38387
SE38388,2025-11-21 09:13:48.670617,Clear,TI38388
SE38389,2025-11-21 11:13:48.670617,Clear,TI38389
SE38390,2025-11-21 09:13:48.670617,Clear,TI38390
