LuggageID,Weight,Status,TicketID
LG48340,28.63,Unloaded,TI44838
LG48341,21.97,Unloaded,TI44839
LG48342,30.16,Checked-In,TI44840
LG48343,23.22,Unloaded,TI44840
LG48344,22.41,Loaded,TI44843
LG48345,10.68,Unloaded,TI44843
LG48346,22.3,Loaded,TI44844
LG48347,18.63,Unloaded,TI44845
LG48348,11.55,Checked-In,TI44846
LG48349,27.58,Unloaded,TI44847
LG48350,16.74,Checked-In,TI44847
LG48351,25.38,Unloaded,TI44848
LG48352,21.12,Unloaded,TI44849
LG48353,22.2,Checked-In,TI44850
LG48354,29.69,Unloaded,TI44851
LG48355,24.48,Checked-In,TI44851
LG48356,31.07,Checked-In,TI44852
LG48357,17.93,Checked-In,TI44853
LG48358,23.1,Checked-In,TI44853
LG48359,20.31,Unloaded,TI44854
LG48360,14.06,Unloaded,TI44854
LG48361,11.69,Checked-In,TI44855
LG48362,25.34,Loaded,TI44855
LG48363,21.69,Loaded,TI44856
LG48364,21.99,Checked-In,TI44856
LG48365,21.2,Loaded,TI44858
LG48366,29.41,Checked-In,TI44858
LG48367,17.39,Loaded,TI44859
LG48368,14.22,Checked-In,TI44859
LG48369,12.91,Unloaded,TI44861
LG48370,11.71,Checked-In,TI44863
LG48371,11.88,Loaded,TI44863
LG48372,23.36,Loaded,TI44864
LG48373,29.48,Checked-In,TI44865
LG48374,31.13,Loaded,TI44865
LG48375,25.21,Checked-In,TI44866
LG48376,19.94,Checked-In,TI44866
LG48377,10.83,Checked-In,TI44869
LG48378,25.42,Unloaded,TI44869
LG48379,10.32,Unloaded,TI44870
LG48380,8.87,Loaded,TI44871
LG48381,28.2,Unloaded,TI44871
LG48382,29.15,Loaded,TI44872
LG48383,20.8,Unloaded,TI44873
LG48384,27.8,Unloaded,TI44873
LG48385,26.19,Checked-In,TI44874
LG48386,22.47,Checked-In,TI44874
LG48387,12.14,Loaded,TI44876
LG48388,23.19,Unloaded,TI44876
LG48389,14.03,Checked-In,TI44877
LG48390,31.61,Unloaded,TI44878
LG48391,18.27,Checked-In,TI44879
LG48392,17.18,Checked-In,TI44879
LG48393,9.99,Loaded,TI44880
LG48394,10.84,Unloaded,TI44880
LG48395,29.61,Loaded,TI44882
LG48396,18.58,Loaded,TI44884
LG48397,14.02,Unloaded,TI44886
LG48398,30.28,Unloaded,TI44887
LG48399,30.45,Loaded,TI44887
LG48400,26.88,Checked-In,TI44889
LG48401,12.2,Unloaded,TI44890
LG48402,22.68,Checked-In,TI44890
LG48403,8.22,Unloaded,TI44891
LG48404,8.86,Unloaded,TI44892
LG48405,18.51,Unloaded,TI44892
LG48406,12.26,Unloaded,TI44893
LG48407,19.67,Checked-In,TI44893
LG48408,20.26,Unloaded,TI44894
LG48409,26.23,Unloaded,TI44894
LG48410,7.67,Loaded,TI44895
LG48411,7.28,Checked-In,TI44896
LG48412,25.32,Unloaded,TI44897
LG48413,26.28,Checked-In,TI44898
LG48414,12.72,Unloaded,TI44898
LG48415,11.64,Loaded,TI44899
LG48416,18.13,Loaded,TI44899
LG48417,21.22,Loaded,TI44900
LG48418,30.12,Checked-In,TI44900
LG48419,19.06,Loaded,TI44901
LG48420,18.14,Checked-In,TI44903
LG48421,11.4,Unloaded,TI44904
LG48422,22.94,Unloaded,TI44905
LG48423,12.12,Checked-In,TI44905
LG48424,23.34,Unloaded,TI44908
LG48425,10.36,Loaded,TI44908
LG48426,24.11,Unloaded,TI44909
LG48427,14.53,Checked-In,TI44909
LG48428,26.25,Checked-In,TI44911
LG48429,17.9,Checked-In,TI44911
LG48430,13.08,Unloaded,TI44912
LG48431,11.25,Loaded,TI44912
LG48432,12.2,Loaded,TI44913
LG48433,10.51,Loaded,TI44914
LG48434,27.86,Unloaded,TI44915
LG48435,27.85,Unloaded,TI44917
LG48436,9.99,Loaded,TI44918
LG48437,31.51,Unloaded,TI44918
LG48438,29.01,Checked-In,TI44919
LG48439,14.41,Unloaded,TI44920
LG48440,9.39,Unloaded,TI44921
LG48441,22.23,Checked-In,TI44921
LG48442,9.91,Checked-In,TI44922
LG48443,29.17,Checked-In,TI44922
LG48444,31.12,Loaded,TI44923
LG48445,17.32,Unloaded,TI44923
LG48446,30.34,Unloaded,TI44925
LG48447,28.79,Unloaded,TI44925
LG48448,18.37,Unloaded,TI44926
LG48449,22.0,Unloaded,TI44927
LG48450,16.93,Unloaded,TI44929
LG48451,15.45,Checked-In,TI44930
LG48452,22.54,Checked-In,TI44930
LG48453,30.91,Unloaded,TI44931
LG48454,30.66,Unloaded,TI44932
LG48455,19.75,Unloaded,TI44932
LG48456,24.9,Loaded,TI44934
LG48457,26.11,Loaded,TI44935
LG48458,30.78,Loaded,TI44935
LG48459,28.95,Unloaded,TI44936
LG48460,25.53,Unloaded,TI44936
LG48461,7.13,Unloaded,TI44937
LG48462,17.63,Unloaded,TI44937
LG48463,23.83,Unloaded,TI44939
LG48464,19.57,Loaded,TI44939
LG48465,26.61,Unloaded,TI44940
LG48466,22.16,Loaded,TI44940
LG48467,23.55,Checked-In,TI44941
LG48468,18.23,Loaded,TI44941
LG48469,10.16,Loaded,TI44944
LG48470,19.98,Checked-In,TI44944
LG48471,8.57,Unloaded,TI44945
LG48472,7.74,Checked-In,TI44945
LG48473,11.23,Checked-In,TI44947
LG48474,27.75,Unloaded,TI44948
LG48475,29.92,Loaded,TI44948
LG48476,29.38,Unloaded,TI44949
LG48477,21.75,Unloaded,TI44949
LG48478,9.24,Unloaded,TI44951
LG48479,29.12,Unloaded,TI44951
LG48480,29.19,Unloaded,TI44952
LG48481,24.72,Unloaded,TI44952
LG48482,27.64,Unloaded,TI44957
LG48483,15.58,Loaded,TI44958
LG48484,11.24,Loaded,TI44959
LG48485,17.72,Loaded,TI44959
LG48486,15.94,Checked-In,TI44960
LG48487,13.66,Unloaded,TI44960
LG48488,8.98,Unloaded,TI44962
LG48489,10.97,Loaded,TI44962
LG48490,26.83,Checked-In,TI44963
LG48491,20.82,Checked-In,TI44966
LG48492,28.14,Checked-In,TI44966
LG48493,30.01,Loaded,TI44968
LG48494,8.01,Loaded,TI44968
LG48495,14.93,Checked-In,TI44969
LG48496,10.89,Checked-In,TI44970
LG48497,11.53,Unloaded,TI44970
LG48498,21.42,Unloaded,TI44971
LG48499,19.66,Loaded,TI44972
LG48500,27.89,Unloaded,TI44973
LG48501,9.06,Checked-In,TI44974
LG48502,24.33,Loaded,TI44974
LG48503,9.34,Loaded,TI44975
LG48504,30.87,Unloaded,TI44976
LG48505,12.84,Checked-In,TI44976
LG48506,7.58,Loaded,TI44977
LG48507,8.53,Loaded,TI44977
LG48508,15.24,Unloaded,TI44978
LG48509,8.88,Unloaded,TI44978
LG48510,18.03,Loaded,TI44980
LG48511,17.33,Loaded,TI44980
LG48512,20.97,Loaded,TI44981
LG48513,19.46,Unloaded,TI44982
LG48514,12.55,Unloaded,TI44983
LG48515,11.64,Checked-In,TI44984
LG48516,24.73,Checked-In,TI44984
LG48517,27.76,Loaded,TI44985
LG48518,15.49,Unloaded,TI44986
LG48519,7.54,Unloaded,TI44986
LG48520,20.03,Unloaded,TI44987
LG48521,27.85,Loaded,TI44987
LG48522,18.99,Checked-In,TI44988
LG48523,17.71,Loaded,TI44991
LG48524,30.63,Unloaded,TI44991
LG48525,31.49,Checked-In,TI44992
LG48526,23.81,Loaded,TI44993
LG48527,22.95,Loaded,TI44994
LG48528,9.24,Checked-In,TI44995
LG48529,10.75,Loaded,TI44995
LG48530,9.43,Loaded,TI44996
LG48531,30.26,Loaded,TI45000
LG48532,14.12,Loaded,TI45000
LG48533,9.2,Loaded,TI45002
LG48534,8.46,Checked-In,TI45002
LG48535,7.73,Checked-In,TI45003
LG48536,13.56,Checked-In,TI45004
LG48537,22.91,Checked-In,TI45006
LG48538,14.83,Unloaded,TI45006
LG48539,12.41,Checked-In,TI45007
LG48540,30.1,Loaded,TI45009
LG48541,22.09,Unloaded,TI45010
LG48542,10.3,Loaded,TI45010
LG48543,16.11,Checked-In,TI45012
LG48544,8.7,Unloaded,TI45012
LG48545,19.24,Unloaded,TI45013
LG48546,12.15,Checked-In,TI45013
LG48547,24.1,Unloaded,TI45014
LG48548,26.1,Unloaded,TI45016
LG48549,28.72,Unloaded,TI45017
LG48550,21.6,Unloaded,TI45017
LG48551,15.51,Unloaded,TI45018
LG48552,26.27,Checked-In,TI45019
LG48553,7.51,Checked-In,TI45019
LG48554,17.61,Loaded,TI45020
LG48555,30.57,Loaded,TI45020
LG48556,18.32,Loaded,TI45021
LG48557,26.7,Loaded,TI45022
LG48558,16.38,Loaded,TI45023
LG48559,28.12,Loaded,TI45024
LG48560,12.3,Checked-In,TI45024
LG48561,8.56,Unloaded,TI45025
LG48562,12.93,Checked-In,TI45026
LG48563,27.34,Unloaded,TI45026
LG48564,28.35,Unloaded,TI45027
LG48565,21.41,Checked-In,TI45028
LG48566,21.0,Checked-In,TI45029
LG48567,10.46,Loaded,TI45029
LG48568,14.98,Loaded,TI45032
LG48569,18.35,Loaded,TI45033
LG48570,14.54,Unloaded,TI45033
LG48571,21.57,Unloaded,TI45034
LG48572,17.9,Unloaded,TI45035
LG48573,8.5,Unloaded,TI45035
LG48574,15.83,Checked-In,TI45036
LG48575,20.88,Loaded,TI45036
LG48576,12.37,Loaded,TI45037
LG48577,11.15,Checked-In,TI45038
LG48578,24.48,Unloaded,TI45038
LG48579,20.43,Checked-In,TI45039
LG48580,30.24,Loaded,TI45039
LG48581,19.1,Unloaded,TI45042
LG48582,15.68,Unloaded,TI45045
LG48583,19.24,Loaded,TI45045
LG48584,23.91,Unloaded,TI45046
LG48585,29.02,Checked-In,TI45047
LG48586,11.54,Checked-In,TI45047
LG48587,29.13,Loaded,TI45048
LG48588,30.49,Checked-In,TI45048
LG48589,21.08,Loaded,TI45049
LG48590,15.41,Checked-In,TI45049
LG48591,20.51,Loaded,TI45050
LG48592,25.83,Loaded,TI45051
LG48593,24.21,Unloaded,TI45053
LG48594,10.53,Loaded,TI45054
LG48595,21.25,Loaded,TI45055
LG48596,17.86,Checked-In,TI45055
LG48597,19.68,Checked-In,TI45056
LG48598,16.67,Unloaded,TI45056
LG48599,13.32,Checked-In,TI45057
LG48600,21.06,Loaded,TI45058
LG48601,27.73,Loaded,TI45060
LG48602,8.08,Checked-In,TI45060
LG48603,22.75,Unloaded,TI45061
LG48604,22.67,Loaded,TI45062
LG48605,27.41,Unloaded,TI45065
LG48606,27.6,Loaded,TI45066
LG48607,9.89,Checked-In,TI45066
LG48608,27.97,Loaded,TI45067
LG48609,30.14,Unloaded,TI45067
LG48610,18.99,Unloaded,TI45070
LG48611,24.65,Checked-In,TI45073
LG48612,23.33,Loaded,TI45074
LG48613,18.39,Checked-In,TI45074
LG48614,30.63,Loaded,TI45075
LG48615,22.81,Checked-In,TI45076
LG48616,18.03,Loaded,TI45077
LG48617,13.78,Unloaded,TI45078
LG48618,25.97,Checked-In,TI45079
LG48619,29.74,Loaded,TI45079
LG48620,27.31,Unloaded,TI45081
LG48621,24.99,Loaded,TI45081
LG48622,23.21,Checked-In,TI45082
LG48623,15.08,Loaded,TI45083
LG48624,27.72,Checked-In,TI45085
LG48625,28.26,Unloaded,TI45086
LG48626,27.88,Unloaded,TI45086
LG48627,13.8,Loaded,TI45087
LG48628,13.54,Checked-In,TI45087
LG48629,17.84,Unloaded,TI45089
LG48630,13.74,Loaded,TI45091
LG48631,29.58,Unloaded,TI45092
LG48632,16.23,Unloaded,TI45092
LG48633,25.52,Checked-In,TI45093
LG48634,21.4,Unloaded,TI45093
LG48635,14.09,Checked-In,TI45095
LG48636,16.27,Unloaded,TI45095
LG48637,20.99,Checked-In,TI45096
LG48638,9.87,Loaded,TI45098
LG48639,31.54,Checked-In,TI45098
LG48640,26.32,Checked-In,TI45099
LG48641,20.12,Unloaded,TI45099
LG48642,19.36,Unloaded,TI45101
LG48643,16.79,Unloaded,TI45101
LG48644,15.98,Loaded,TI45102
LG48645,7.0,Checked-In,TI45102
LG48646,9.08,Checked-In,TI45104
LG48647,31.2,Unloaded,TI45104
LG48648,17.88,Loaded,TI45105
LG48649,31.42,Loaded,TI45105
LG48650,9.0,Unloaded,TI45106
LG48651,13.32,Unloaded,TI45109
LG48652,9.01,Checked-In,TI45109
LG48653,20.72,Loaded,TI45110
LG48654,12.48,Loaded,TI45110
LG48655,12.29,Unloaded,TI45112
LG48656,9.29,Checked-In,TI45112
LG48657,13.14,Loaded,TI45113
LG48658,12.36,Loaded,TI45113
LG48659,25.23,Loaded,TI45115
LG48660,17.2,Unloaded,TI45115
LG48661,11.7,Checked-In,TI45116
LG48662,13.31,Unloaded,TI45117
LG48663,22.86,Loaded,TI45118
LG48664,7.1,Checked-In,TI45119
LG48665,11.94,Unloaded,TI45119
LG48666,22.58,Loaded,TI45120
LG48667,14.36,Checked-In,TI45120
LG48668,27.41,Unloaded,TI45121
LG48669,15.8,Unloaded,TI45121
LG48670,23.14,Unloaded,TI45122
LG48671,17.16,Checked-In,TI45124
LG48672,22.23,Unloaded,TI45126
LG48673,21.62,Unloaded,TI45127
LG48674,14.11,Checked-In,TI45128
LG48675,10.16,Checked-In,TI45128
LG48676,20.36,Checked-In,TI45129
LG48677,19.33,Loaded,TI45130
LG48678,9.26,Checked-In,TI45131
LG48679,28.28,Unloaded,TI45131
LG48680,9.18,Checked-In,TI45132
LG48681,31.1,Unloaded,TI45132
LG48682,14.1,Unloaded,TI45133
LG48683,23.52,Checked-In,TI45133
LG48684,26.94,Unloaded,TI45134
LG48685,25.51,Unloaded,TI45134
LG48686,10.71,Unloaded,TI45135
LG48687,15.63,Unloaded,TI45136
LG48688,14.25,Checked-In,TI45136
LG48689,9.48,Loaded,TI45138
LG48690,27.45,Unloaded,TI45139
LG48691,29.65,Unloaded,TI45140
LG48692,18.37,Loaded,TI45140
LG48693,10.23,Checked-In,TI45142
LG48694,12.47,Unloaded,TI45142
LG48695,14.08,Unloaded,TI45144
LG48696,28.27,Checked-In,TI45144
LG48697,18.54,Checked-In,TI45145
LG48698,24.57,Unloaded,TI45145
LG48699,21.01,Loaded,TI45146
LG48700,25.61,Loaded,TI45146
LG48701,17.46,Unloaded,TI45147
LG48702,22.55,Loaded,TI45148
LG48703,30.72,Unloaded,TI45149
LG48704,29.49,Loaded,TI45149
LG48705,29.44,Loaded,TI45150
LG48706,20.2,Loaded,TI45151
LG48707,19.98,Checked-In,TI45151
LG48708,10.25,Checked-In,TI45153
LG48709,14.66,Checked-In,TI45154
LG48710,8.81,Loaded,TI45155
LG48711,9.25,Loaded,TI45156
LG48712,8.42,Checked-In,TI45156
LG48713,9.97,Loaded,TI45157
LG48714,7.4,Loaded,TI45157
LG48715,21.64,Checked-In,TI45158
LG48716,15.6,Unloaded,TI45159
LG48717,9.22,Unloaded,TI45159
LG48718,26.04,Checked-In,TI45160
LG48719,22.67,Checked-In,TI45162
LG48720,20.41,Unloaded,TI45162
LG48721,19.0,Unloaded,TI45163
LG48722,27.25,Unloaded,TI45164
LG48723,26.46,Checked-In,TI45165
LG48724,19.53,Loaded,TI45165
LG48725,27.35,Loaded,TI45166
LG48726,18.48,Checked-In,TI45166
LG48727,29.52,Loaded,TI45168
LG48728,27.65,Checked-In,TI45169
LG48729,19.79,Unloaded,TI45169
LG48730,14.21,Loaded,TI45170
LG48731,30.1,Checked-In,TI45171
LG48732,18.33,Unloaded,TI45171
LG48733,26.95,Loaded,TI45172
LG48734,29.96,Checked-In,TI45172
LG48735,18.59,Checked-In,TI45173
LG48736,13.74,Checked-In,TI45173
LG48737,22.23,Unloaded,TI45174
LG48738,21.88,Unloaded,TI45177
LG48739,28.29,Checked-In,TI45177
LG48740,19.25,Loaded,TI45179
LG48741,22.98,Checked-In,TI45180
LG48742,17.46,Checked-In,TI45181
LG48743,17.66,Loaded,TI45182
LG48744,20.7,Checked-In,TI45182
LG48745,7.54,Loaded,TI45183
LG48746,23.28,Unloaded,TI45183
LG48747,15.89,Unloaded,TI45185
LG48748,26.52,Checked-In,TI45186
LG48749,22.42,Unloaded,TI45186
LG48750,14.41,Checked-In,TI45189
LG48751,15.43,Loaded,TI45189
LG48752,22.46,Loaded,TI45190
LG48753,9.98,Unloaded,TI45191
LG48754,9.64,Unloaded,TI45191
LG48755,16.61,Loaded,TI45192
LG48756,29.69,Loaded,TI45193
LG48757,19.17,Unloaded,TI45193
LG48758,22.34,Loaded,TI45194
LG48759,23.74,Unloaded,TI45195
LG48760,12.81,Checked-In,TI45195
LG48761,15.12,Loaded,TI45197
LG48762,26.38,Checked-In,TI45197
LG48763,11.21,Loaded,TI45199
LG48764,28.57,Unloaded,TI45199
LG48765,31.0,Checked-In,TI45200
LG48766,10.36,Unloaded,TI45200
LG48767,21.37,Checked-In,TI45202
LG48768,7.2,Loaded,TI45203
LG48769,29.82,Unloaded,TI45204
LG48770,17.17,Loaded,TI45205
LG48771,10.34,Loaded,TI45205
LG48772,9.9,Unloaded,TI45206
LG48773,20.47,Unloaded,TI45206
LG48774,28.26,Loaded,TI45207
LG48775,27.34,Checked-In,TI45207
LG48776,9.3,Loaded,TI45209
LG48777,20.0,Loaded,TI45210
LG48778,13.71,Unloaded,TI45210
LG48779,21.01,Loaded,TI45211
LG48780,25.23,Loaded,TI45211
LG48781,28.13,Checked-In,TI45213
LG48782,24.75,Loaded,TI45214
LG48783,9.1,Loaded,TI45214
LG48784,20.07,Unloaded,TI45215
LG48785,11.9,Checked-In,TI45216
LG48786,22.47,Loaded,TI45216
LG48787,11.73,Checked-In,TI45217
LG48788,11.99,Unloaded,TI45217
LG48789,11.66,Loaded,TI45219
LG48790,29.15,Loaded,TI45220
LG48791,24.48,Checked-In,TI45221
LG48792,31.55,Unloaded,TI45221
LG48793,29.87,Unloaded,TI45222
LG48794,28.48,Checked-In,TI45223
LG48795,14.95,Loaded,TI45224
LG48796,27.99,Unloaded,TI45224
LG48797,13.55,Loaded,TI45226
LG48798,18.82,Checked-In,TI45227
LG48799,8.15,Checked-In,TI45228
LG48800,24.0,Unloaded,TI45229
LG48801,7.3,Loaded,TI45229
LG48802,7.12,Loaded,TI45230
LG48803,23.56,Checked-In,TI45231
LG48804,8.97,Checked-In,TI45232
LG48805,17.46,Unloaded,TI45233
LG48806,15.74,Unloaded,TI45233
LG48807,22.51,Checked-In,TI45234
LG48808,8.55,Checked-In,TI45234
LG48809,22.88,Loaded,TI45235
LG48810,13.54,Checked-In,TI45237
LG48811,19.19,Checked-In,TI45238
LG48812,25.58,Unloaded,TI45239
LG48813,28.36,Loaded,TI45240
LG48814,25.99,Checked-In,TI45240
LG48815,27.94,Checked-In,TI45241
LG48816,22.68,Unloaded,TI45242
LG48817,27.56,Checked-In,TI45243
LG48818,19.62,Checked-In,TI45244
LG48819,20.23,Unloaded,TI45244
LG48820,24.29,Checked-In,TI45246
LG48821,29.19,Loaded,TI45247
LG48822,26.08,Loaded,TI45249
LG48823,19.28,Checked-In,TI45250
LG48824,25.11,Unloaded,TI45251
LG48825,24.7,Unloaded,TI45251
LG48826,16.89,Checked-In,TI45253
LG48827,23.33,Unloaded,TI45253
LG48828,18.12,Unloaded,TI45254
LG48829,12.02,Loaded,TI45254
LG48830,12.3,Loaded,TI45255
LG48831,21.55,Checked-In,TI45256
LG48832,11.03,Unloaded,TI45259
LG48833,29.89,Unloaded,TI45259
LG48834,8.21,Checked-In,TI45260
LG48835,20.78,Unloaded,TI45261
LG48836,12.84,Unloaded,TI45262
LG48837,16.46,Unloaded,TI45262
LG48838,17.18,Loaded,TI45263
LG48839,18.48,Checked-In,TI45263
LG48840,22.16,Unloaded,TI45269
LG48841,8.34,Checked-In,TI45269
LG48842,10.21,Loaded,TI45270
LG48843,14.81,Checked-In,TI45271
LG48844,19.31,Unloaded,TI45272
LG48845,30.19,Checked-In,TI45273
LG48846,19.13,Checked-In,TI45273
LG48847,17.86,Loaded,TI45275
LG48848,10.23,Loaded,TI45276
LG48849,29.77,Unloaded,TI45277
LG48850,10.57,Loaded,TI45278
LG48851,20.07,Unloaded,TI45280
LG48852,25.46,Unloaded,TI45280
LG48853,9.51,Unloaded,TI45281
LG48854,23.48,Loaded,TI45283
LG48855,31.68,Loaded,TI45283
LG48856,16.6,Checked-In,TI45284
LG48857,10.77,Unloaded,TI45287
LG48858,25.15,Loaded,TI45287
LG48859,29.3,Checked-In,TI45288
LG48860,8.9,Checked-In,TI45288
LG48861,23.42,Unloaded,TI45289
LG48862,30.31,Loaded,TI45289
LG48863,20.93,Checked-In,TI45290
LG48864,12.25,Checked-In,TI45290
LG48865,19.31,Loaded,TI45291
LG48866,12.97,Unloaded,TI45291
LG48867,24.48,Loaded,TI45292
LG48868,9.87,Unloaded,TI45292
LG48869,22.27,Checked-In,TI45293
LG48870,12.85,Unloaded,TI45294
LG48871,21.83,Checked-In,TI45295
LG48872,10.35,Loaded,TI45296
LG48873,22.07,Checked-In,TI45296
LG48874,19.68,Loaded,TI45297
LG48875,25.3,Checked-In,TI45298
LG48876,28.29,Checked-In,TI45298
LG48877,17.01,Unloaded,TI45300
LG48878,9.7,Unloaded,TI45302
LG48879,29.03,Unloaded,TI45303
LG48880,31.6,Loaded,TI45304
LG48881,22.27,Checked-In,TI45305
LG48882,31.13,Unloaded,TI45307
LG48883,21.2,Loaded,TI45307
LG48884,9.28,Unloaded,TI45310
LG48885,30.43,Loaded,TI45311
LG48886,20.87,Loaded,TI45311
LG48887,24.67,Loaded,TI45312
LG48888,21.06,Unloaded,TI45313
LG48889,22.94,Loaded,TI45313
LG48890,29.26,Unloaded,TI45314
LG48891,8.06,Unloaded,TI45314
LG48892,11.99,Unloaded,TI45315
LG48893,9.78,Unloaded,TI45316
LG48894,8.22,Checked-In,TI45318
LG48895,24.51,Checked-In,TI45318
LG48896,29.72,Loaded,TI45320
LG48897,11.98,Unloaded,TI45320
LG48898,22.66,Loaded,TI45321
LG48899,15.58,Loaded,TI45322
LG48900,10.71,Unloaded,TI45322
LG48901,29.03,Loaded,TI45324
LG48902,19.62,Checked-In,TI45324
LG48903,13.03,Checked-In,TI45325
LG48904,26.88,Unloaded,TI45326
LG48905,23.12,Loaded,TI45327
LG48906,8.74,Unloaded,TI45327
LG48907,13.45,Unloaded,TI45328
LG48908,31.71,Checked-In,TI45330
LG48909,13.98,Unloaded,TI45330
LG48910,13.11,Unloaded,TI45331
LG48911,18.23,Loaded,TI45333
LG48912,29.19,Loaded,TI45335
LG48913,30.22,Loaded,TI45336
LG48914,17.66,Loaded,TI45336
LG48915,10.32,Loaded,TI45337
LG48916,31.8,Loaded,TI45338
LG48917,9.75,Loaded,TI45339
LG48918,27.2,Checked-In,TI45341
LG48919,28.83,Loaded,TI45341
LG48920,21.65,Unloaded,TI45342
LG48921,15.28,Loaded,TI45343
LG48922,13.56,Checked-In,TI45345
LG48923,30.1,Unloaded,TI45345
LG48924,26.6,Checked-In,TI45347
LG48925,14.64,Checked-In,TI45347
LG48926,25.25,Unloaded,TI45350
LG48927,21.69,Loaded,TI45350
LG48928,8.88,Unloaded,TI45351
LG48929,21.58,Loaded,TI45351
LG48930,26.6,Checked-In,TI45352
LG48931,30.34,Loaded,TI45353
LG48932,19.73,Checked-In,TI45353
LG48933,12.63,Checked-In,TI45355
LG48934,14.99,Loaded,TI45356
LG48935,23.99,Loaded,TI45357
LG48936,8.01,Unloaded,TI45358
LG48937,16.13,Unloaded,TI45358
LG48938,28.96,Loaded,TI45359
LG48939,16.1,Unloaded,TI45359
LG48940,15.75,Checked-In,TI45360
LG48941,8.66,Checked-In,TI45360
LG48942,27.52,Loaded,TI45361
LG48943,22.57,Unloaded,TI45361
LG48944,13.99,Checked-In,TI45362
LG48945,28.11,Loaded,TI45363
LG48946,15.79,Checked-In,TI45363
LG48947,7.78,Checked-In,TI45364
LG48948,7.94,Checked-In,TI45365
LG48949,11.95,Checked-In,TI45369
LG48950,7.48,Checked-In,TI45371
LG48951,16.84,Checked-In,TI45371
LG48952,23.09,Checked-In,TI45372
LG48953,12.14,Checked-In,TI45372
LG48954,10.19,Loaded,TI45375
LG48955,17.17,Checked-In,TI45375
LG48956,16.51,Unloaded,TI45376
LG48957,21.46,Checked-In,TI45376
LG48958,15.01,Loaded,TI45377
LG48959,28.63,Checked-In,TI45377
LG48960,12.92,Checked-In,TI45380
LG48961,16.45,Loaded,TI45381
LG48962,14.69,Unloaded,TI45381
LG48963,29.85,Unloaded,TI45382
LG48964,28.14,Unloaded,TI45384
LG48965,17.49,Unloaded,TI45386
LG48966,30.23,Loaded,TI45386
LG48967,16.99,Loaded,TI45388
LG48968,29.93,Unloaded,TI45389
LG48969,31.45,Checked-In,TI45389
LG48970,17.11,Checked-In,TI45390
LG48971,31.73,Loaded,TI45391
LG48972,25.76,Checked-In,TI45391
LG48973,25.59,Unloaded,TI45393
LG48974,11.44,Checked-In,TI45394
LG48975,12.39,Unloaded,TI45396
LG48976,31.51,Unloaded,TI45396
LG48977,14.1,Loaded,TI45399
LG48978,10.27,Loaded,TI45399
LG48979,18.61,Loaded,TI45400
LG48980,30.33,Checked-In,TI45401
LG48981,7.54,Unloaded,TI45402
LG48982,10.9,Unloaded,TI45402
LG48983,14.01,Unloaded,TI45403
LG48984,22.47,Checked-In,TI45403
LG48985,22.65,Loaded,TI45405
LG48986,8.27,Unloaded,TI45405
LG48987,28.91,Loaded,TI45407
LG48988,17.59,Loaded,TI45407
LG48989,11.24,Unloaded,TI45408
LG48990,30.71,Checked-In,TI45409
LG48991,29.88,Unloaded,TI45410
LG48992,11.03,Loaded,TI45412
LG48993,19.87,Unloaded,TI45414
LG48994,19.5,Checked-In,TI45415
LG48995,31.39,Unloaded,TI45415
LG48996,27.01,Checked-In,TI45416
LG48997,21.86,Loaded,TI45416
LG48998,22.34,Loaded,TI45417
LG48999,9.48,Checked-In,TI45418
LG49000,25.75,Loaded,TI45418
LG49001,25.82,Checked-In,TI45419
LG49002,13.56,Unloaded,TI45421
LG49003,18.79,Unloaded,TI45423
LG49004,12.32,Checked-In,TI45426
LG49005,21.57,Unloaded,TI45426
LG49006,18.87,Loaded,TI45427
LG49007,22.42,Loaded,TI45427
LG49008,12.44,Checked-In,TI45428
LG49009,21.98,Unloaded,TI45430
LG49010,18.55,Checked-In,TI45430
LG49011,19.59,Loaded,TI45431
LG49012,27.95,Unloaded,TI45431
LG49013,21.67,Loaded,TI45432
LG49014,7.4,Unloaded,TI45432
LG49015,18.82,Loaded,TI45433
LG49016,24.19,Checked-In,TI45434
LG49017,11.4,Loaded,TI45435
LG49018,27.71,Checked-In,TI45437
LG49019,16.14,Unloaded,TI45437
LG49020,17.44,Unloaded,TI45438
LG49021,14.79,Unloaded,TI45439
LG49022,22.53,Checked-In,TI45439
LG49023,21.72,Unloaded,TI45440
LG49024,19.87,Loaded,TI45440
LG49025,29.45,Unloaded,TI45441
LG49026,25.5,Unloaded,TI45442
LG49027,14.83,Checked-In,TI45442
LG49028,12.68,Loaded,TI45444
LG49029,13.54,Checked-In,TI45444
LG49030,9.11,Unloaded,TI45445
LG49031,22.11,Unloaded,TI45445
LG49032,31.28,Loaded,TI45446
LG49033,19.09,Loaded,TI45446
LG49034,12.91,Unloaded,TI45447
LG49035,29.37,Checked-In,TI45448
LG49036,28.04,Loaded,TI45448
LG49037,25.6,Unloaded,TI45449
LG49038,8.02,Unloaded,TI45451
LG49039,18.27,Unloaded,TI45452
LG49040,21.56,Loaded,TI45452
LG49041,9.06,Loaded,TI45455
LG49042,20.12,Unloaded,TI45455
LG49043,10.35,Checked-In,TI45456
LG49044,22.12,Loaded,TI45456
LG49045,30.94,Unloaded,TI45457
LG49046,11.68,Loaded,TI45457
LG49047,14.48,Checked-In,TI45458
LG49048,10.2,Checked-In,TI45458
LG49049,22.86,Unloaded,TI45459
