SecurityLogID,RestrictedItemFound
SE44200,Liquid over 100ml
SE44200,Battery pack
SE44202,Sharp object
SE44202,Liquid over 100ml
SE44202,Knife
SE44207,Aerosol can
SE44207,Knife
SE44207,Lighter
SE44213,Lighter
SE44213,Battery pack
SE44216,Knife
SE44230,Lighter
SE44230,Battery pack
SE44230,Sharp object
SE44246,Liquid over 100ml
SE44246,Lighter
SE44246,Aerosol can
SE44250,Sharp object
SE44250,Battery pack
SE44257,Liquid over 100ml
SE44257,Knife
SE44263,Lighter
SE44287,Battery pack
SE44287,Lighter
SE44288,Aerosol can
SE44295,Battery pack
SE44295,Lighter
SE44327,Liquid over 100ml
SE44327,Sharp object
SE44327,Battery pack
SE44332,Aerosol can
SE44332,Knife
SE44383,Lighter
SE44383,Liquid over 100ml
SE44383,Knife
SE44388,Sharp object
SE44388,Liquid over 100ml
SE44388,Aerosol can
SE44403,Battery pack
SE44403,Liquid over 100ml
SE44424,Aerosol can
SE44459,Aerosol can
SE44460,Battery pack
SE44463,Aerosol can
SE44463,Sharp object
SE44463,Knife
SE44464,Lighter
SE44481,Knife
SE44481,Aerosol can
SE44490,Aerosol can
SE44501,Aerosol can
SE44502,Lighter
SE44543,Lighter
SE44543,Knife
SE44543,Battery pack
SE44552,Lighter
SE44552,Aerosol can
SE44552,Liquid over 100ml
SE44560,Aerosol can
SE44560,Battery pack
SE44560,Sharp object
SE44567,Sharp object
SE44567,Liquid over 100ml
SE44567,Lighter
SE44568,Battery pack
SE44568,Liquid over 100ml
SE44577,Aerosol can
SE44578,Aerosol can
SE44578,Lighter
SE44578,Sharp object
SE44582,Sharp object
SE44582,Knife
SE44591,Aerosol can
SE44591,Sharp object
SE44591,Battery pack
SE44601,Aerosol can
SE44615,Sharp object
SE44615,Battery pack
SE44617,Battery pack
SE44617,Lighter
SE44617,Sharp object
SE44627,Liquid over 100ml
SE44636,Battery pack
SE44636,Liquid over 100ml
SE44636,Sharp object
SE44647,Knife
SE44647,Sharp object
SE44647,Battery pack
SE44663,Sharp object
SE44663,Battery pack
SE44663,Aerosol can
SE44668,Knife
SE44677,Sharp object
SE44677,Knife
SE44677,Lighter
SE44689,Lighter
SE44689,Knife
SE44690,Aerosol can
SE44692,Liquid over 100ml
SE44703,Liquid over 100ml
SE44714,Sharp object
SE44714,Liquid over 100ml
SE44714,Aerosol can
SE44718,Lighter
SE44721,Knife
SE44739,Lighter
SE44739,Aerosol can
SE44742,Aerosol can
SE44742,Liquid over 100ml
SE44742,Lighter
SE44744,Liquid over 100ml
SE44744,Battery pack
SE44744,Aerosol can
SE44760,Battery pack
SE44792,Liquid over 100ml
SE44792,Battery pack
SE44793,Battery pack
SE44793,Sharp object
SE44794,Knife
SE44831,Liquid over 100ml
SE44836,Knife
SE44836,Lighter
SE44878,Lighter
SE44878,Battery pack
SE44894,Knife
SE44894,Liquid over 100ml
SE44897,Aerosol can
SE44941,Lighter
SE44941,Sharp object
SE44941,Liquid over 100ml
SE44942,Lighter
SE44944,Battery pack
SE44944,Liquid over 100ml
SE44958,Aerosol can
SE44958,Liquid over 100ml
SE44958,Sharp object
SE44961,Lighter
SE44961,Aerosol can
SE44961,Liquid over 100ml
SE44963,Aerosol can
SE44968,Aerosol can
SE44968,Battery pack
SE44968,Lighter
SE44971,Lighter
SE44983,Lighter
SE45017,Sharp object
SE45017,Lighter
SE45018,Battery pack
SE45018,Knife
SE45018,Liquid over 100ml
SE45028,Aerosol can
SE45028,Lighter
SE45028,Knife
SE45034,Knife
SE45034,Battery pack
SE45034,Liquid over 100ml
SE45044,Knife
SE45044,Lighter
SE45045,Liquid over 100ml
SE45087,Knife
SE45087,Aerosol can
SE45103,Liquid over 100ml
SE45103,Lighter
SE45110,Liquid over 100ml
SE45122,Lighter
SE45128,Battery pack
SE45128,Lighter
SE45130,Battery pack
SE45130,Sharp object
SE45137,Liquid over 100ml
SE45157,Aerosol can
SE45160,Knife
SE45160,Lighter
SE45160,Liquid over 100ml
SE45162,Lighter
SE45171,Sharp object
SE45171,Liquid over 100ml
SE45171,Battery pack
SE45201,Sharp object
SE45222,Lighter
SE45223,Knife
SE45240,Aerosol can
SE45240,Knife
SE45246,Knife
SE45246,Lighter
SE45297,Knife
SE45297,Sharp object
SE45297,Battery pack
SE45313,Sharp object
SE45313,Liquid over 100ml
SE45313,Battery pack
SE45323,Liquid over 100ml
SE45338,Aerosol can
SE45338,Sharp object
SE45338,Knife
SE45342,Knife
SE45345,Liquid over 100ml
SE45345,Lighter
SE45345,Knife
SE45373,Sharp object
SE45373,Lighter
SE45387,Sharp object
SE45387,Liquid over 100ml
SE45396,Sharp object
SE45396,Aerosol can
SE45419,Battery pack
SE45419,Liquid over 100ml
SE45419,Knife
SE45430,Liquid over 100ml
SE45430,Lighter
SE45437,Knife
SE45437,Battery pack
SE45437,Lighter
SE45442,Aerosol can
SE45443,Aerosol can
SE45443,Lighter
SE45443,Liquid over 100ml
SE45455,Aerosol can
SE45455,Sharp object
SE45455,Liquid over 100ml
SE45463,Sharp object
SE45465,Battery pack
SE45465,Liquid over 100ml
SE45465,Lighter
SE45467,Sharp object
SE45467,Battery pack
SE45471,Battery pack
SE45471,Lighter
SE45471,Knife
SE45493,Liquid over 100ml
SE45493,Sharp object
SE45493,Lighter
SE45494,Battery pack
SE45494,Sharp object
SE45498,Battery pack
SE45517,Knife
SE45517,Battery pack
SE45517,Lighter
SE45520,Lighter
SE45520,Battery pack
SE45530,Aerosol can
SE45530,Sharp object
SE45530,Liquid over 100ml
SE45535,Knife
SE45569,Aerosol can
SE45569,Liquid over 100ml
SE45569,Lighter
SE45571,Knife
SE45571,Sharp object
SE45582,Sharp object
SE45604,Liquid over 100ml
SE45604,Knife
SE45604,Aerosol can
SE45614,Liquid over 100ml
SE45614,Knife
SE45616,Lighter
SE45616,Sharp object
SE45616,Liquid over 100ml
SE45618,Sharp object
SE45618,Battery pack
SE45618,Lighter
SE45620,Sharp object
SE45620,Liquid over 100ml
SE45620,Lighter
SE45631,Battery pack
SE45631,Aerosol can
SE45631,Sharp object
SE45645,Liquid over 100ml
SE45645,Battery pack
SE45645,Knife
SE45649,Aerosol can
SE45653,Aerosol can
SE45660,Liquid over 100ml
SE45660,Battery pack
SE45660,Knife
SE45719,Battery pack
SE45732,Battery pack
SE45732,Liquid over 100ml
SE45755,Lighter
SE45755,Liquid over 100ml
SE45768,Battery pack
SE45774,Liquid over 100ml
SE45784,Lighter
SE45784,Sharp object
SE45798,Liquid over 100ml
SE45798,Sharp object
SE45799,Aerosol can
SE45799,Liquid over 100ml
SE45799,Lighter
SE45804,Sharp object
SE45804,Aerosol can
SE45804,Lighter
SE45825,Sharp object
SE45825,Lighter
SE45825,Aerosol can
SE45828,Sharp object
SE45828,Battery pack
SE45829,Sharp object
SE45829,Liquid over 100ml
SE45829,Aerosol can
SE45847,Liquid over 100ml
SE45847,Aerosol can
SE45860,Knife
SE45860,Battery pack
SE45860,Liquid over 100ml
SE45871,Liquid over 100ml
SE45871,Lighter
SE45874,Lighter
SE45874,Sharp object
SE45874,Knife
SE45884,Battery pack
SE45890,Knife
SE45890,Sharp object
SE45890,Lighter
SE45922,Liquid over 100ml
SE45922,Aerosol can
SE45922,Battery pack
SE45926,Aerosol can
SE45926,Sharp object
SE45926,Liquid over 100ml
SE45927,Battery pack
SE45928,Knife
SE45928,Liquid over 100ml
SE45928,Aerosol can
SE45959,Knife
SE45959,Lighter
SE45959,Battery pack
SE45969,Liquid over 100ml
SE45969,Knife
SE45970,Aerosol can
SE45970,Battery pack
SE45983,Lighter
SE45983,Aerosol can
SE45993,Sharp object
SE45993,Liquid over 100ml
SE46006,Battery pack
SE46006,Knife
SE46006,Sharp object
SE46020,Battery pack
SE46020,Knife
SE46024,Sharp object
SE46024,Battery pack
SE46025,Knife
SE46025,Lighter
SE46025,Battery pack
SE46028,Battery pack
SE46036,Sharp object
SE46036,Knife
SE46036,Battery pack
SE46044,Aerosol can
SE46045,Sharp object
SE46045,Battery pack
SE46068,Aerosol can
SE46068,Battery pack
SE46068,Sharp object
SE46071,Knife
SE46075,Liquid over 100ml
SE46075,Sharp object
SE46075,Battery pack
SE46077,Lighter
SE46102,Lighter
SE46115,Lighter
SE46115,Knife
SE46131,Knife
SE46164,Aerosol can
SE46164,Knife
SE46175,Liquid over 100ml
SE46187,Liquid over 100ml
SE46187,Knife
SE46189,Battery pack
SE46189,Aerosol can
SE46200,Liquid over 100ml
SE46202,Lighter
SE46202,Aerosol can
SE46202,Knife
SE46209,Knife
SE46209,Aerosol can
SE46209,Lighter
SE46210,Liquid over 100ml
SE46210,Lighter
SE46226,Battery pack
SE46226,Aerosol can
SE46232,Battery pack
SE46232,Sharp object
SE46232,Knife
SE46239,Sharp object
SE46258,Sharp object
SE46264,Knife
SE46264,Lighter
SE46270,Liquid over 100ml
SE46270,Aerosol can
SE46281,Knife
SE46281,Battery pack
SE46281,Lighter
SE46291,Sharp object
SE46291,Liquid over 100ml
SE46291,Aerosol can
SE46302,Lighter
SE46302,Aerosol can
SE46322,Sharp object
SE46322,Knife
SE46322,Liquid over 100ml
SE46324,Liquid over 100ml
SE46324,Lighter
SE46324,Aerosol can
SE46325,Liquid over 100ml
SE46325,Lighter
SE46325,Aerosol can
SE46337,Battery pack
SE46340,Aerosol can
SE46340,Knife
SE46348,Knife
SE46348,Liquid over 100ml
SE46356,Lighter
SE46356,Aerosol can
SE46356,Liquid over 100ml
SE46379,Knife
SE46407,Battery pack
SE46407,Knife
SE46412,Liquid over 100ml
SE46412,Lighter
SE46419,Aerosol can
SE46422,Battery pack
SE46422,Aerosol can
SE46428,Lighter
SE46433,Sharp object
SE46433,Liquid over 100ml
SE46456,Lighter
SE46456,Sharp object
SE46464,Knife
SE46464,Liquid over 100ml
SE46486,Battery pack
SE46488,Lighter
SE46488,Battery pack
SE46488,Liquid over 100ml
SE46490,Liquid over 100ml
SE46490,Lighter
SE46490,Battery pack
SE46527,Knife
SE46530,Lighter
SE46530,Aerosol can
SE46530,Knife
SE46539,Sharp object
SE46539,Knife
SE46539,Battery pack
SE46540,Sharp object
SE46545,Aerosol can
SE46553,Lighter
SE46553,Sharp object
SE46567,Liquid over 100ml
SE46567,Aerosol can
SE46567,Sharp object
SE46577,Battery pack
SE46577,Aerosol can
SE46587,Aerosol can
SE46587,Knife
SE46587,Sharp object
SE46606,Aerosol can
SE46606,Knife
SE46606,Lighter
SE46609,Knife
SE46609,Liquid over 100ml
SE46631,Knife
SE46631,Liquid over 100ml
SE46633,Aerosol can
SE46633,Lighter
SE46633,Sharp object
SE46634,Battery pack
SE46634,Knife
SE46634,Aerosol can
SE46635,Battery pack
SE46635,Lighter
SE46635,Aerosol can
SE46654,Lighter
SE46660,Knife
SE46660,Battery pack
SE46660,Liquid over 100ml
SE46663,Knife
SE46669,Liquid over 100ml
SE46669,Knife
SE46674,Liquid over 100ml
SE46674,Lighter
SE46674,Battery pack
SE46683,Battery pack
SE46683,Knife
SE46701,Knife
SE46702,Battery pack
SE46702,Aerosol can
SE46718,Aerosol can
SE46718,Lighter
SE46732,Knife
SE46733,Aerosol can
SE46733,Sharp object
SE46733,Lighter
SE46739,Lighter
SE46739,Liquid over 100ml
SE46739,Knife
SE46749,Lighter
SE46757,Lighter
SE46757,Battery pack
SE46779,Lighter
SE46798,Sharp object
SE46843,Sharp object
SE46843,Liquid over 100ml
SE46847,Sharp object
SE46867,Battery pack
SE46869,Battery pack
SE46869,Knife
SE46869,Liquid over 100ml
SE46892,Knife
SE46892,Liquid over 100ml
SE46892,Sharp object
SE46931,Battery pack
SE46932,Aerosol can
SE46933,Battery pack
SE46950,Lighter
SE46950,Knife
SE46950,Aerosol can
SE46960,Aerosol can
SE46960,Battery pack
SE46961,Lighter
SE46961,Sharp object
SE46965,Battery pack
SE46971,Liquid over 100ml
SE46979,Lighter
SE46979,Sharp object
SE46979,Knife
SE46990,Sharp object
SE46990,Knife
SE46990,Battery pack
SE47024,Aerosol can
SE47024,Battery pack
SE47024,Sharp object
SE47047,Knife
SE47047,Aerosol can
SE47047,Liquid over 100ml
SE47078,Knife
SE47078,Battery pack
SE47078,Aerosol can
SE47079,Knife
SE47087,Lighter
SE47087,Battery pack
SE47104,Battery pack
SE47104,Sharp object
SE47107,Sharp object
SE47107,Knife
SE47107,Lighter
SE47121,Lighter
SE47139,Battery pack
SE47139,Knife
SE47157,Liquid over 100ml
SE47159,Knife
SE47159,Battery pack
SE47170,Battery pack
SE47170,Lighter
SE47170,Liquid over 100ml
SE47171,Liquid over 100ml
SE47171,Aerosol can
SE47171,Lighter
SE47175,Liquid over 100ml
SE47175,Lighter
SE47201,Lighter
SE47201,Aerosol can
SE47201,Knife
SE47205,Lighter
SE47205,Liquid over 100ml
SE47215,Aerosol can
SE47215,Lighter
SE47225,Sharp object
SE47235,Lighter
SE47267,Sharp object
SE47267,Knife
SE47276,Aerosol can
SE47276,Knife
SE47278,Lighter
SE47278,Knife
SE47285,Lighter
SE47285,Battery pack
SE47285,Aerosol can
SE47286,Aerosol can
SE47286,Sharp object
SE47286,Liquid over 100ml
SE47291,Battery pack
SE47291,Liquid over 100ml
SE47291,Sharp object
SE47299,Sharp object
SE47299,Knife
SE47299,Liquid over 100ml
SE47302,Battery pack
SE47302,Sharp object
SE47309,Battery pack
SE47312,Sharp object
SE47312,Battery pack
SE47312,Liquid over 100ml
SE47332,Battery pack
SE47351,Liquid over 100ml
SE47356,Liquid over 100ml
SE47356,Lighter
SE47365,Aerosol can
SE47365,Lighter
SE47366,Knife
SE47371,Aerosol can
SE47371,Lighter
SE47371,Liquid over 100ml
SE47381,Battery pack
SE47381,Lighter
SE47396,Liquid over 100ml
SE47396,Battery pack
SE47397,Aerosol can
SE47397,Liquid over 100ml
SE47397,Lighter
SE47403,Battery pack
SE47403,Liquid over 100ml
SE47404,Sharp object
SE47404,Aerosol can
SE47406,Aerosol can
SE47406,Sharp object
SE47409,Battery pack
SE47421,Battery pack
SE47421,Knife
SE47421,Aerosol can
SE47424,Knife
SE47424,Battery pack
SE47424,Aerosol can
SE47434,Liquid over 100ml
SE47434,Aerosol can
SE47434,Battery pack
SE47449,Battery pack
SE47449,Sharp object
SE47449,Lighter
SE47458,Sharp object
SE47469,Liquid over 100ml
SE47477,Battery pack
SE47492,Liquid over 100ml
SE47492,Knife
SE47492,Aerosol can
SE47505,Lighter
SE47533,Aerosol can
SE47536,Aerosol can
SE47536,Lighter
SE47536,Battery pack
SE47541,Aerosol can
SE47545,Battery pack
SE47547,Aerosol can
SE47547,Liquid over 100ml
SE47547,Battery pack
SE47557,Sharp object
SE47557,Liquid over 100ml
SE47557,Lighter
SE47566,Battery pack
SE47566,Lighter
SE47570,Liquid over 100ml
SE47585,Battery pack
SE47585,Knife
SE47585,Lighter
SE47587,Knife
SE47587,Battery pack
SE47587,Sharp object
SE47588,Battery pack
SE47588,Sharp object
SE47588,Aerosol can
SE47594,Knife
SE47594,Sharp object
SE47594,Liquid over 100ml
SE47601,Liquid over 100ml
SE47601,Sharp object
SE47601,Lighter
SE47603,Lighter
SE47608,Aerosol can
SE47608,Lighter
SE47608,Knife
SE47650,Sharp object
SE47650,Knife
SE47650,Battery pack
SE47658,Sharp object
SE47663,Battery pack
SE47663,Lighter
SE47683,Knife
SE47683,Liquid over 100ml
SE47683,Sharp object
SE47694,Aerosol can
SE47722,Battery pack
SE47723,Liquid over 100ml
SE47723,Battery pack
SE47723,Aerosol can
SE47727,Knife
SE47734,Lighter
SE47741,Knife
SE47741,Liquid over 100ml
SE47743,Lighter
SE47743,Liquid over 100ml
SE47763,Battery pack
SE47769,Liquid over 100ml
SE47781,Lighter
SE47781,Aerosol can
SE47781,Sharp object
SE47785,Liquid over 100ml
SE47785,Knife
SE47785,Sharp object
SE47790,Sharp object
SE47790,Battery pack
SE47790,Liquid over 100ml
SE47799,Liquid over 100ml
SE47799,Sharp object
SE47799,Lighter
SE47815,Battery pack
SE47818,Battery pack
SE47818,Knife
SE47833,Lighter
SE47835,Liquid over 100ml
SE47835,Lighter
SE47837,Sharp object
SE47837,Aerosol can
SE47837,Liquid over 100ml
SE47847,Knife
SE47847,Battery pack
SE47847,Sharp object
SE47849,Aerosol can
SE47849,Sharp object
SE47849,Liquid over 100ml
SE47854,Sharp object
SE47858,Lighter
SE47878,Sharp object
SE47878,Battery pack
SE47883,Aerosol can
SE47883,Battery pack
SE47905,Sharp object
SE47905,Battery pack
SE47905,Liquid over 100ml
SE47922,Lighter
SE47922,Liquid over 100ml
SE47922,Knife
SE47930,Lighter
SE47930,Aerosol can
SE47930,Sharp object
SE47952,Sharp object
SE47952,Battery pack
SE47952,Knife
SE47981,Lighter
SE48012,Lighter
SE48012,Aerosol can
SE48012,Liquid over 100ml
SE48013,Liquid over 100ml
SE48022,Battery pack
SE48022,Aerosol can
SE48022,Knife
SE48023,Liquid over 100ml
SE48023,Knife
SE48032,Battery pack
SE48043,Aerosol can
SE48043,Lighter
SE48043,Sharp object
SE48048,Knife
SE48048,Liquid over 100ml
SE48065,Lighter
SE48065,Liquid over 100ml
SE48084,Battery pack
SE48085,Aerosol can
SE48091,Aerosol can
SE48091,Battery pack
SE48098,Aerosol can
SE48104,Sharp object
SE48104,Aerosol can
SE48104,Knife
SE48114,Sharp object
SE48149,Liquid over 100ml
SE48149,Knife
SE48149,Sharp object
SE48152,Battery pack
SE48152,Knife
SE48152,Liquid over 100ml
SE48166,Knife
SE48166,Sharp object
SE48168,Battery pack
SE48168,Aerosol can
SE48168,Sharp object
SE48176,Lighter
SE48199,Aerosol can
SE48203,Battery pack
SE48203,Knife
SE48203,Aerosol can
SE48218,Battery pack
SE48239,Knife
SE48251,Sharp object
SE48251,Lighter
SE48251,Liquid over 100ml
SE48275,Lighter
SE48275,Battery pack
SE48292,Knife
SE48292,Sharp object
SE48302,Lighter
SE48302,Liquid over 100ml
SE48307,Sharp object
SE48325,Liquid over 100ml
SE48325,Sharp object
SE48325,Battery pack
SE48334,Sharp object
SE48334,Knife
SE48339,Battery pack
SE48339,Liquid over 100ml
SE48339,Lighter
SE48340,Aerosol can
SE48340,Lighter
SE48340,Liquid over 100ml
SE48343,Aerosol can
SE48364,Sharp object
SE48364,Battery pack
SE48369,Knife
SE48374,Liquid over 100ml
SE48381,Lighter
SE48381,Sharp object
SE48381,Battery pack
SE48395,Aerosol can
SE48395,Liquid over 100ml
SE48398,Sharp object
SE48398,Liquid over 100ml
SE48398,Aerosol can
SE48404,Aerosol can
SE48404,Lighter
SE48406,Battery pack
SE48406,Sharp object
SE48406,Knife
SE48408,Lighter
SE48423,Battery pack
SE48424,Knife
SE48424,Sharp object
SE48424,Battery pack
SE48428,Liquid over 100ml
SE48428,Sharp object
SE48428,Knife
SE48435,Aerosol can
SE48435,Lighter
SE48435,Battery pack
SE48449,Knife
SE48449,Liquid over 100ml
SE48464,Lighter
SE48464,Battery pack
SE48464,Liquid over 100ml
SE48481,Lighter
SE48481,Knife
SE48481,Liquid over 100ml
SE48493,Aerosol can
SE48506,Lighter
SE48510,Liquid over 100ml
SE48534,Liquid over 100ml
SE48534,Battery pack
SE48534,Lighter
SE48546,Sharp object
SE48546,Knife
SE48556,Sharp object
SE48560,Battery pack
SE48560,Knife
SE48560,Sharp object
SE48564,Knife
SE48564,Battery pack
SE48564,Liquid over 100ml
SE48580,Aerosol can
SE48580,Lighter
SE48590,Sharp object
SE48590,Liquid over 100ml
SE48617,Sharp object
SE48617,Battery pack
SE48629,Knife
SE48633,Lighter
SE48633,Sharp object
SE48634,Liquid over 100ml
SE48634,Sharp object
SE48651,Battery pack
SE48651,Sharp object
SE48652,Aerosol can
SE48652,Battery pack
SE48655,Knife
SE48661,Sharp object
SE48661,Lighter
SE48684,Lighter
SE48686,Aerosol can
SE48686,Battery pack
SE48686,Knife
SE48699,Lighter
SE48699,Aerosol can
SE48700,Knife
SE48700,Sharp object
SE48710,Sharp object
SE48722,Aerosol can
SE48722,Sharp object
SE48722,Liquid over 100ml
SE48723,Liquid over 100ml
SE48723,Lighter
SE48727,Sharp object
SE48730,Aerosol can
SE48730,Battery pack
SE48743,Sharp object
SE48743,Battery pack
SE48743,Lighter
SE48783,Aerosol can
SE48783,Battery pack
SE48792,Battery pack
SE48794,Lighter
SE48804,Knife
SE48804,Lighter
SE48804,Sharp object
SE48806,Liquid over 100ml
SE48806,Knife
SE48816,Sharp object
SE48825,Knife
SE48825,Sharp object
SE48825,Battery pack
SE48856,Lighter
SE48856,Liquid over 100ml
SE48856,Sharp object
SE48870,Liquid over 100ml
SE48870,Lighter
SE48887,Lighter
SE48887,Sharp object
SE48887,Aerosol can
SE48917,Liquid over 100ml
SE48949,Sharp object
SE48949,Battery pack
SE48949,Knife
SE48960,Lighter
SE48960,Liquid over 100ml
SE48967,Battery pack
SE48967,Knife
SE48967,Lighter
SE48970,Battery pack
SE48970,Aerosol can
SE48989,Battery pack
SE48989,Lighter
SE48990,Lighter
SE48991,Liquid over 100ml
SE48991,Battery pack
SE48992,Sharp object
SE48992,Battery pack
SE48992,Lighter
SE49000,Sharp object
SE49000,Aerosol can
SE49004,Aerosol can
SE49026,Sharp object
SE49052,Knife
SE49052,Battery pack
SE49053,Aerosol can
SE49053,Battery pack
SE49053,Knife
SE49057,Aerosol can
SE49057,Knife
SE49057,Sharp object
SE49062,Aerosol can
SE49062,Knife
SE49065,Sharp object
SE49065,Lighter
SE49065,Liquid over 100ml
SE49072,Liquid over 100ml
SE49072,Battery pack
SE49072,Lighter
SE49076,Knife
SE49076,Aerosol can
SE49080,Lighter
SE49080,Knife
SE49092,Liquid over 100ml
SE49092,Knife
SE49102,Sharp object
SE49105,Knife
SE49113,Battery pack
SE49113,Sharp object
SE49113,Liquid over 100ml
SE49116,Lighter
SE49116,Sharp object
SE49116,Liquid over 100ml
SE49152,Knife
SE49152,Liquid over 100ml
SE49152,Aerosol can
SE49162,Sharp object
SE49162,Battery pack
SE49162,Liquid over 100ml
SE49163,Sharp object
SE49184,Aerosol can
SE49199,Battery pack
SE49204,Battery pack
SE49204,Knife
SE49207,Battery pack
SE49207,Knife
SE49208,Battery pack
SE49208,Knife
SE49209,Sharp object
SE49217,Knife
SE49217,Liquid over 100ml
SE49217,Sharp object
SE49221,Battery pack
SE49231,Sharp object
SE49231,Battery pack
SE49237,Sharp object
SE49237,Liquid over 100ml
SE49237,Aerosol can
SE49257,Liquid over 100ml
SE49257,Battery pack
SE49257,Knife
SE49262,Knife
SE49262,Aerosol can
SE49267,Sharp object
SE49267,Liquid over 100ml
SE49276,Sharp object
SE49301,Knife
SE49302,Liquid over 100ml
SE49302,Aerosol can
SE49319,Liquid over 100ml
SE49319,Battery pack
SE49319,Aerosol can
SE49339,Liquid over 100ml
SE49339,Lighter
SE49346,Knife
SE49346,Liquid over 100ml
SE49356,Aerosol can
SE49356,Battery pack
SE49356,Lighter
SE49367,Lighter
SE49367,Battery pack
SE49371,Liquid over 100ml
SE49371,Lighter
SE49371,Knife
SE49406,Battery pack
SE49406,Aerosol can
SE49406,Sharp object
SE49419,Sharp object
SE49429,Liquid over 100ml
SE49434,Knife
SE49436,Sharp object
SE49436,Lighter
SE49436,Aerosol can
SE49445,Lighter
SE49446,Liquid over 100ml
SE49446,Knife
SE49446,Aerosol can
SE49452,Battery pack
SE49455,Sharp object
SE49456,Aerosol can
SE49465,Lighter
SE49465,Liquid over 100ml
SE49489,Sharp object
SE49489,Knife
SE49491,Battery pack
SE49491,Liquid over 100ml
SE49495,Sharp object
SE49495,Lighter
SE49505,Knife
SE49505,Battery pack
SE49505,Liquid over 100ml
SE49508,Knife
SE49510,Aerosol can
SE49510,Liquid over 100ml
SE49510,Knife
SE49523,Sharp object
